	Drug ID	Drug Name	Synonyms	Target	Target Pathway	usage	mech_action	brand_name	generic_name	tissue	evidence	gene
57	134	Etoposide	Etopophos, Vepesid, Eposin, VP-16	TOP2	DNA replication	INDICATIONS AND USAGE Etoposide Injection USP is indicated in the management of the following neoplasms: Refractory Testicular Tumors Etoposide Injection USP in combination therapy with other approved chemotherapeutic agents in patients with refractory testicular tumors who have already received appropriate surgical, chemotherapeutic, and radiotherapeutic therapy. Small Cell Lung Cancer Etoposide Injection USP in combination with other approved chemotherapeutic agents as first line treatment in patients with small cell lung cancer.		Etoposide	ETOPOSIDE	Lung	 Small Cell Lung Cancer Etoposide Injection USP in combination with other approved chemotherapeutic agents as first line treatment in patients with small cell lung cancer	TOP2A
63	150	Bicalutamide	ICI-176334, Casodex, Cosudex, ICI 176334	AR	Hormone-related	1 INDICATIONS AND USAGE Bicalutamide 50 mg daily is indicated for use in combination therapy with a luteinizing hormone-releasing hormone (LHRH) analog for the treatment of Stage D2 metastatic carcinoma of the prostate. Bicalutamide 150 mg daily is not approved for use alone or with other treatments [see Clinical Studies (14.2)]. Bicalutamide 50 mg is an androgen receptor inhibitor indicated for use in combination therapy with a luteinizing hormone-releasing hormone (LHRH) analog for the treatment of Stage D2 metastatic carcinoma of the prostate. Bicalutamide 150 mg daily is not approved for use alone or with other treatments. (1)	12.1 Mechanism of Action Bicalutamide is a non-steroidal androgen receptor inhibitor. It competitively inhibits the action of androgens by binding to cytosol androgen receptors in the target tissue. Prostatic carcinoma is known to be androgen sensitive and responds to treatment that counteracts the effect of androgen and/or removes the source of androgen. When bicalutamide is combined with luteinizing hormone-releasing hormone (LHRH) analog therapy, the suppression of serum testosterone induced by the LHRH analog is not affected. However, in clinical trials with bicalutamide as a single agent for prostate cancer, rises in serum testosterone and estradiol have been noted. In a subset of patients who have been treated with bicalutamide and an LHRH agonist, and who discontinue bicalutamide therapy due to progressive advanced prostate cancer, a reduction in Prostate Specific Antigen (PSA) and/or clinical improvement (antiandrogen withdrawal phenomenon) may be observed.	Bicalutamide	BICALUTAMIDE	Prostate	1 INDICATIONS AND USAGE Bicalutamide 50 mg daily is indicated for use in combination therapy with a luteinizing hormone-releasing hormone (LHRH) analog for the treatment of Stage D2 metastatic carcinoma of the prostate Bicalutamide 50 mg is an androgen receptor inhibitor indicated for use in combination therapy with a luteinizing hormone-releasing hormone (LHRH) analog for the treatment of Stage D2 metastatic carcinoma of the prostate	AR
64	155	Ponatinib	AP24534, AP-24534, KIN001-192, Iclusig	ABL, PDGFRA, VEGFR2, FGFR1, SRC, TIE2, FLT3	RTK signaling	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). (1) Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML (5.7). Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML [see Warnings and Precautions (5.7)].	12.1 Mechanism of Action Ponatinib is a kinase inhibitor. Ponatinib inhibited the in vitro tyrosine kinase activity of ABL and T315I mutant ABL with IC50 concentrations of 0.4 and 2.0 nM, respectively. Ponatinib inhibited the in vitro activity of additional kinases with IC50 concentrations between 0.1 and 20 nM, including members of the VEGFR, PDGFR, FGFR, EPH receptors and SRC families of kinases, and KIT, RET, TIE2, and FLT3. Ponatinib inhibited the in vitro viability of cells expressing native or mutant BCR-ABL, including T315I. In mice, treatment with ponatinib reduced the size of tumors expressing native or T315I mutant BCR-ABL when compared to controls.	Iclusig	PONATINIB HYDROCHLORIDE	Blood	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL) Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL)	SRC
65	155	Ponatinib	AP24534, AP-24534, KIN001-192, Iclusig	ABL, PDGFRA, VEGFR2, FGFR1, SRC, TIE2, FLT3	RTK signaling	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). (1) Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML (5.7). Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML [see Warnings and Precautions (5.7)].	12.1 Mechanism of Action Ponatinib is a kinase inhibitor. Ponatinib inhibited the in vitro tyrosine kinase activity of ABL and T315I mutant ABL with IC50 concentrations of 0.4 and 2.0 nM, respectively. Ponatinib inhibited the in vitro activity of additional kinases with IC50 concentrations between 0.1 and 20 nM, including members of the VEGFR, PDGFR, FGFR, EPH receptors and SRC families of kinases, and KIT, RET, TIE2, and FLT3. Ponatinib inhibited the in vitro viability of cells expressing native or mutant BCR-ABL, including T315I. In mice, treatment with ponatinib reduced the size of tumors expressing native or T315I mutant BCR-ABL when compared to controls.	Iclusig	PONATINIB HYDROCHLORIDE	Blood	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL) Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL)	PDGFRA
66	155	Ponatinib	AP24534, AP-24534, KIN001-192, Iclusig	ABL, PDGFRA, VEGFR2, FGFR1, SRC, TIE2, FLT3	RTK signaling	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). (1) Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML (5.7). Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML [see Warnings and Precautions (5.7)].	12.1 Mechanism of Action Ponatinib is a kinase inhibitor. Ponatinib inhibited the in vitro tyrosine kinase activity of ABL and T315I mutant ABL with IC50 concentrations of 0.4 and 2.0 nM, respectively. Ponatinib inhibited the in vitro activity of additional kinases with IC50 concentrations between 0.1 and 20 nM, including members of the VEGFR, PDGFR, FGFR, EPH receptors and SRC families of kinases, and KIT, RET, TIE2, and FLT3. Ponatinib inhibited the in vitro viability of cells expressing native or mutant BCR-ABL, including T315I. In mice, treatment with ponatinib reduced the size of tumors expressing native or T315I mutant BCR-ABL when compared to controls.	Iclusig	PONATINIB HYDROCHLORIDE	Blood	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL) Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL)	ABI2
67	155	Ponatinib	AP24534, AP-24534, KIN001-192, Iclusig	ABL, PDGFRA, VEGFR2, FGFR1, SRC, TIE2, FLT3	RTK signaling	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). (1) Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML (5.7). Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML [see Warnings and Precautions (5.7)].	12.1 Mechanism of Action Ponatinib is a kinase inhibitor. Ponatinib inhibited the in vitro tyrosine kinase activity of ABL and T315I mutant ABL with IC50 concentrations of 0.4 and 2.0 nM, respectively. Ponatinib inhibited the in vitro activity of additional kinases with IC50 concentrations between 0.1 and 20 nM, including members of the VEGFR, PDGFR, FGFR, EPH receptors and SRC families of kinases, and KIT, RET, TIE2, and FLT3. Ponatinib inhibited the in vitro viability of cells expressing native or mutant BCR-ABL, including T315I. In mice, treatment with ponatinib reduced the size of tumors expressing native or T315I mutant BCR-ABL when compared to controls.	Iclusig	PONATINIB HYDROCHLORIDE	Blood	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL) Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL)	ANGPT2
68	155	Ponatinib	AP24534, AP-24534, KIN001-192, Iclusig	ABL, PDGFRA, VEGFR2, FGFR1, SRC, TIE2, FLT3	RTK signaling	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). (1) Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML (5.7). Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML [see Warnings and Precautions (5.7)].	12.1 Mechanism of Action Ponatinib is a kinase inhibitor. Ponatinib inhibited the in vitro tyrosine kinase activity of ABL and T315I mutant ABL with IC50 concentrations of 0.4 and 2.0 nM, respectively. Ponatinib inhibited the in vitro activity of additional kinases with IC50 concentrations between 0.1 and 20 nM, including members of the VEGFR, PDGFR, FGFR, EPH receptors and SRC families of kinases, and KIT, RET, TIE2, and FLT3. Ponatinib inhibited the in vitro viability of cells expressing native or mutant BCR-ABL, including T315I. In mice, treatment with ponatinib reduced the size of tumors expressing native or T315I mutant BCR-ABL when compared to controls.	Iclusig	PONATINIB HYDROCHLORIDE	Blood	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL) Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL)	FLT3
69	155	Ponatinib	AP24534, AP-24534, KIN001-192, Iclusig	ABL, PDGFRA, VEGFR2, FGFR1, SRC, TIE2, FLT3	RTK signaling	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). (1) Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML (5.7). Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML [see Warnings and Precautions (5.7)].	12.1 Mechanism of Action Ponatinib is a kinase inhibitor. Ponatinib inhibited the in vitro tyrosine kinase activity of ABL and T315I mutant ABL with IC50 concentrations of 0.4 and 2.0 nM, respectively. Ponatinib inhibited the in vitro activity of additional kinases with IC50 concentrations between 0.1 and 20 nM, including members of the VEGFR, PDGFR, FGFR, EPH receptors and SRC families of kinases, and KIT, RET, TIE2, and FLT3. Ponatinib inhibited the in vitro viability of cells expressing native or mutant BCR-ABL, including T315I. In mice, treatment with ponatinib reduced the size of tumors expressing native or T315I mutant BCR-ABL when compared to controls.	Iclusig	PONATINIB HYDROCHLORIDE	Blood	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL) Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL)	KDR
70	155	Ponatinib	AP24534, AP-24534, KIN001-192, Iclusig	ABL, PDGFRA, VEGFR2, FGFR1, SRC, TIE2, FLT3	RTK signaling	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated. Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL). (1) Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML (5.7). Limitations of use: Iclusig is not indicated and is not recommended for the treatment of patients with newly diagnosed chronic phase CML [see Warnings and Precautions (5.7)].	12.1 Mechanism of Action Ponatinib is a kinase inhibitor. Ponatinib inhibited the in vitro tyrosine kinase activity of ABL and T315I mutant ABL with IC50 concentrations of 0.4 and 2.0 nM, respectively. Ponatinib inhibited the in vitro activity of additional kinases with IC50 concentrations between 0.1 and 20 nM, including members of the VEGFR, PDGFR, FGFR, EPH receptors and SRC families of kinases, and KIT, RET, TIE2, and FLT3. Ponatinib inhibited the in vitro viability of cells expressing native or mutant BCR-ABL, including T315I. In mice, treatment with ponatinib reduced the size of tumors expressing native or T315I mutant BCR-ABL when compared to controls.	Iclusig	PONATINIB HYDROCHLORIDE	Blood	1 INDICATIONS AND USAGE Iclusig (ponatinib) is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL) Iclusig is a kinase inhibitor indicated for the: Treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) or Ph+ ALL for whom no other tyrosine kinase inhibitor (TKI) therapy is indicated Treatment of adult patients with T315I-positive CML (chronic phase, accelerated phase, or blast phase) or T315I-positive Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL)	FGFR1
75	199	Pazopanib	Votrient	CSF1R, KIT,  PDGFRA, PDGFRB	RTK signaling	1 INDICATIONS AND USAGE VOTRIENT® is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). VOTRIENT is indicated for the treatment of patients with advanced soft tissue sarcoma (STS) who have received prior chemotherapy. Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic STS or gastrointestinal stromal tumors has not been demonstrated. VOTRIENT is a kinase inhibitor indicated for the treatment of patients with: advanced renal cell carcinoma. (1) advanced soft tissue sarcoma who have received prior chemotherapy. (1) Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic soft tissue sarcoma or gastrointestinal stromal tumors has not been demonstrated.	12.1 Mechanism of Action Pazopanib is a multi-tyrosine kinase inhibitor of vascular endothelial growth factor receptor (VEGFR)-1, VEGFR-2, VEGFR-3, platelet-derived growth factor receptor (PDGFR)-α and -β, fibroblast growth factor receptor (FGFR)-1 and -3, cytokine receptor (Kit), interleukin-2 receptor-inducible T-cell kinase (Itk), lymphocyte-specific protein tyrosine kinase (Lck), and transmembrane glycoprotein receptor tyrosine kinase (c-Fms). In vitro, pazopanib inhibited ligand-induced autophosphorylation of VEGFR-2, Kit, and PDGFR-β receptors. In vivo, pazopanib inhibited VEGF-induced VEGFR-2 phosphorylation in mouse lungs, angiogenesis in a mouse model, and the growth of some human tumor xenografts in mice.	VOTRIENT	PAZOPANIB HYDROCHLORIDE	Stomach	 Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic STS or gastrointestinal stromal tumors has not been demonstrated (1) Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic soft tissue sarcoma or gastrointestinal stromal tumors has not been demonstrated	PDGFRB
76	199	Pazopanib	Votrient	CSF1R, KIT,  PDGFRA, PDGFRB	RTK signaling	1 INDICATIONS AND USAGE VOTRIENT® is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). VOTRIENT is indicated for the treatment of patients with advanced soft tissue sarcoma (STS) who have received prior chemotherapy. Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic STS or gastrointestinal stromal tumors has not been demonstrated. VOTRIENT is a kinase inhibitor indicated for the treatment of patients with: advanced renal cell carcinoma. (1) advanced soft tissue sarcoma who have received prior chemotherapy. (1) Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic soft tissue sarcoma or gastrointestinal stromal tumors has not been demonstrated.	12.1 Mechanism of Action Pazopanib is a multi-tyrosine kinase inhibitor of vascular endothelial growth factor receptor (VEGFR)-1, VEGFR-2, VEGFR-3, platelet-derived growth factor receptor (PDGFR)-α and -β, fibroblast growth factor receptor (FGFR)-1 and -3, cytokine receptor (Kit), interleukin-2 receptor-inducible T-cell kinase (Itk), lymphocyte-specific protein tyrosine kinase (Lck), and transmembrane glycoprotein receptor tyrosine kinase (c-Fms). In vitro, pazopanib inhibited ligand-induced autophosphorylation of VEGFR-2, Kit, and PDGFR-β receptors. In vivo, pazopanib inhibited VEGF-induced VEGFR-2 phosphorylation in mouse lungs, angiogenesis in a mouse model, and the growth of some human tumor xenografts in mice.	VOTRIENT	PAZOPANIB HYDROCHLORIDE	Stomach	 Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic STS or gastrointestinal stromal tumors has not been demonstrated (1) Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic soft tissue sarcoma or gastrointestinal stromal tumors has not been demonstrated	PDGFRA
77	199	Pazopanib	Votrient	CSF1R, KIT,  PDGFRA, PDGFRB	RTK signaling	1 INDICATIONS AND USAGE VOTRIENT® is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). VOTRIENT is indicated for the treatment of patients with advanced soft tissue sarcoma (STS) who have received prior chemotherapy. Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic STS or gastrointestinal stromal tumors has not been demonstrated. VOTRIENT is a kinase inhibitor indicated for the treatment of patients with: advanced renal cell carcinoma. (1) advanced soft tissue sarcoma who have received prior chemotherapy. (1) Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic soft tissue sarcoma or gastrointestinal stromal tumors has not been demonstrated.	12.1 Mechanism of Action Pazopanib is a multi-tyrosine kinase inhibitor of vascular endothelial growth factor receptor (VEGFR)-1, VEGFR-2, VEGFR-3, platelet-derived growth factor receptor (PDGFR)-α and -β, fibroblast growth factor receptor (FGFR)-1 and -3, cytokine receptor (Kit), interleukin-2 receptor-inducible T-cell kinase (Itk), lymphocyte-specific protein tyrosine kinase (Lck), and transmembrane glycoprotein receptor tyrosine kinase (c-Fms). In vitro, pazopanib inhibited ligand-induced autophosphorylation of VEGFR-2, Kit, and PDGFR-β receptors. In vivo, pazopanib inhibited VEGF-induced VEGFR-2 phosphorylation in mouse lungs, angiogenesis in a mouse model, and the growth of some human tumor xenografts in mice.	VOTRIENT	PAZOPANIB HYDROCHLORIDE	Stomach	 Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic STS or gastrointestinal stromal tumors has not been demonstrated (1) Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic soft tissue sarcoma or gastrointestinal stromal tumors has not been demonstrated	CSF1R
78	199	Pazopanib	Votrient	CSF1R, KIT,  PDGFRA, PDGFRB	RTK signaling	1 INDICATIONS AND USAGE VOTRIENT® is indicated for the treatment of patients with advanced renal cell carcinoma (RCC). VOTRIENT is indicated for the treatment of patients with advanced soft tissue sarcoma (STS) who have received prior chemotherapy. Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic STS or gastrointestinal stromal tumors has not been demonstrated. VOTRIENT is a kinase inhibitor indicated for the treatment of patients with: advanced renal cell carcinoma. (1) advanced soft tissue sarcoma who have received prior chemotherapy. (1) Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic soft tissue sarcoma or gastrointestinal stromal tumors has not been demonstrated.	12.1 Mechanism of Action Pazopanib is a multi-tyrosine kinase inhibitor of vascular endothelial growth factor receptor (VEGFR)-1, VEGFR-2, VEGFR-3, platelet-derived growth factor receptor (PDGFR)-α and -β, fibroblast growth factor receptor (FGFR)-1 and -3, cytokine receptor (Kit), interleukin-2 receptor-inducible T-cell kinase (Itk), lymphocyte-specific protein tyrosine kinase (Lck), and transmembrane glycoprotein receptor tyrosine kinase (c-Fms). In vitro, pazopanib inhibited ligand-induced autophosphorylation of VEGFR-2, Kit, and PDGFR-β receptors. In vivo, pazopanib inhibited VEGF-induced VEGFR-2 phosphorylation in mouse lungs, angiogenesis in a mouse model, and the growth of some human tumor xenografts in mice.	VOTRIENT	PAZOPANIB HYDROCHLORIDE	Stomach	 Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic STS or gastrointestinal stromal tumors has not been demonstrated (1) Limitation s of Use: The efficacy of VOTRIENT for the treatment of patients with adipocytic soft tissue sarcoma or gastrointestinal stromal tumors has not been demonstrated	KIT
