sample	samples	B:>0.6	EGFR	(average)	EGFR	chr7:55086725-55087058:+	chr7:55209979-55210130:+	chr7:55210998-55211181:+	chr7:55214299-55214433:+	chr7:55218987-55219055:+	chr7:55220083-55220357:+	chr7:55221704-55221845:+	chr7:55223523-55223639:+	chr7:55224226-55224352:+	chr7:55224452-55224642:+	chr7:55225356-55225446:+	chr7:55227832-55228031:+	chr7:55229192-55229324:+	chr7:55231426-55231516:+	chr7:55232973-55233842:+	chr7:55236216-55236327:+	chr7:55238000-55238737:+	chr7:55238868-55238906:+	chr7:55240676-55240817:+	chr7:55241614-55241736:+	chr7:55242415-55242513:+	chr7:55248986-55249171:+	chr7:55259412-55259567:+	chr7:55260459-55260534:+	chr7:55266410-55266556:+	chr7:55268009-55268106:+	chr7:55268881-55269048:+	chr7:55269428-55269475:+	chr7:55270210-55270768:+	chr7:55272949-55275030:+	B:frame	OR	nonsense	OR	missense
TCGA-44-6147-01	TCGA-44-6147-01	false	0.10666666666666667	11.1445	2.0782	3.4399	3.7779	3.7748	4.1555	2.8537	3.8592	3.7441	3.9965	3.12	4.2557	3.9152	4.1149	4.5371	2.0944	0	0.0361	4.8257	4.1651	4.0793	4.1713	4.1787	4.3059	4.4552	4.5413	4.9492	4.8564	5.2935	2.5581	4.5499	true
TCGA-49-4494-01	TCGA-49-4494-01	false	0.5987	9.1749	0.4988	1.0629	1.2627	1.5566	1.8741	0.7816	1.5573	1.7477	1.5633	0.8241	1.5209	1.5172	1.9393	2.1657	0.6369	0	0.0179	2.4543	1.5731	1.5018	1.956	1.8061	1.9261	1.9425	2.1201	2.6559	2.6763	2.9097	0.8854	2.9754	true
TCGA-05-5423-01	TCGA-05-5423-01	false	0.2652	10.4186	1.0056	2.7766	2.9864	3.0221	3.4955	2.2374	3.0497	2.9599	3.2508	2.6231	3.4817	2.9395	3.3012	3.8153	1.4474	0	0	3.7027	2.7196	2.6725	3.0922	3.3745	3.4414	3.3012	3.6936	4.296	4.1894	4.4618	1.8912	3.8016	true
TCGA-67-3771-01	TCGA-67-3771-01	false	0.2157	8.8154	0.2559	0.7134	1.4654	1.6232	1.8725	0.8365	1.5744	1.6	1.8286	1.4612	2.4624	2.1561	2.0871	2.1514	0.5818	0	0.0416	2.202	1.6809	1.4629	1.8114	1.6549	2.1124	2.1413	2.2473	2.7745	2.7213	3.1131	1.0174	2.4726	false
TCGA-86-8075-01	TCGA-86-8075-01	false	0.5603	11.6372	2.1431	4.0316	4.3535	4.4521	4.8635	3.3963	4.4049	4.3049	4.571	3.7391	4.932	4.6499	4.7075	5.064	2.5021	0.0645	0.2307	5.1715	4.3726	4.3904	4.7159	4.8056	4.9838	5.0438	4.9708	5.4433	5.231	5.563	2.8982	4.9597	true
TCGA-MP-A4T9-01	TCGA-MP-A4T9-01	false	0.5307	12.2958	3.0515	4.7064	4.883	5.0999	5.391	3.8894	5.1089	4.8771	5.1323	4.1909	5.7142	5.2885	5.439	5.8521	3.198	0	0.0155	6.0149	5.2154	5.1405	5.5635	5.5068	5.5407	5.7107	5.7109	6.2608	6.0003	6.4373	3.7803	5.8443	true
TCGA-62-8394-01	TCGA-62-8394-01	false	0.4921	10.7222	1.5077	2.9544	3.0445	3.3966	3.6502	2.2769	3.2403	3.4663	3.7805	2.6244	3.5339	3.4883	3.8434	4.2965	1.7713	0.0983	0.0604	3.9036	3.2655	3.2533	3.7483	3.7157	3.7709	4.024	4.0693	4.6016	4.5081	4.6254	2.193	4.323	true
TCGA-67-6217-01	TCGA-67-6217-01	false	0.4372	11.8028	2.4753	4.0989	4.3223	4.576	5.0108	3.3252	4.3949	4.3909	4.6388	3.6596	4.9347	4.4645	4.7474	5.0538	2.4919	0.1184	0.1082	5.2138	4.5274	4.5695	4.7973	4.7472	4.9003	4.9718	4.833	5.3638	5.2783	5.7031	3.1344	5.1165	true
TCGA-49-4490-01	TCGA-49-4490-01	false	0.3775	9.9048	0.1845	1.2008	1.1622	1.5421	1.8643	1.2512	1.7906	1.7933	2.1595	1.579	1.5861	1.958	2.563	2.7019	0.8078	0	0.0294	3.07	1.9979	1.6881	3.7134	2.4569	2.854	2.7213	2.7402	3.2513	3.1914	2.9927	1.2542	3.8412	true
TCGA-97-A4M7-01	TCGA-97-A4M7-01	false	0.355	11.4639	1.7239	3.4264	3.6797	3.9279	4.4026	2.9872	3.8549	3.7854	3.939	2.9496	4.1873	4.025	4.2711	4.5871	2.2717	0	0.0542	4.8055	4.0143	4.1779	4.4754	4.4282	4.5397	4.6307	4.6959	5.2404	4.9657	5.4573	2.6704	4.9024	true
TCGA-64-1681-01	TCGA-64-1681-01	false	0.3086	10.5816	0.7755	2.3665	2.6717	2.931	3.3052	1.7894	2.3866	2.3703	2.7682	2.0737	3.4093	2.9669	3.0918	3.3714	1.2858	0.1528	0.0832	3.6121	2.8937	2.849	3.8665	3.1101	3.3424	3.5485	3.4483	3.9111	3.7521	4.1548	1.8239	4.2967	true
TCGA-97-A4M1-01	TCGA-97-A4M1-01	false	0.2929	10.2314	1.1895	2.1846	2.3613	3.04	3.1596	1.9952	2.71	2.5244	2.9264	2.168	2.9224	2.8313	2.8038	2.9923	1.1692	0	0	3.3525	2.7232	2.5531	3.1196	3.1026	3.1082	3.2393	3.2387	3.6666	3.3166	3.694	1.6236	3.9332	true
TCGA-50-5944-01	TCGA-50-5944-01	false	0.2243	11.8646	2.9055	4.3286	4.4727	4.5413	5.1249	3.69	4.7576	4.2812	4.576	3.7632	5.065	4.6756	4.804	5.2841	2.7455	0	0.1759	5.407	4.6585	4.7831	5.1658	4.9755	5.2324	5.3917	5.2099	5.7297	5.5291	5.9775	3.1494	5.1559	true
TCGA-97-8177-01	TCGA-97-8177-01	false	0.2123	9.9219	0.8437	2.2135	2.4216	2.8367	3.295	1.9087	2.7241	2.7882	2.7543	1.9509	2.6935	2.3869	3.0489	3.2764	1.1915	0.0695	0.0634	3.249	2.6984	2.5497	2.848	2.6466	2.6511	2.9437	3.0592	3.4503	3.5318	3.8327	1.5008	3.3554	true
TCGA-91-6835-01	TCGA-91-6835-01	false	0.1866	11.2975	2.3932	3.9479	4.1974	4.4091	4.9221	3.434	4.4144	4.2697	4.3603	3.5466	4.8658	4.4018	4.7954	5.0832	2.6124	0.1114	0.1181	5.4854	4.5839	4.458	4.7486	4.7757	4.8353	5.0776	4.7932	5.157	4.9652	5.2932	2.8335	4.6541	true
TCGA-67-3770-01	TCGA-67-3770-01	false	0.1799	10.6478	0.2268	1.8176	2.6623	3.0099	3.8471	2.1243	3.0717	3.2851	3.0292	2.3058	3.4591	3.3461	3.4932	3.7377	1.4671	0	0.0545	3.5323	3.037	2.8561	3.2436	3.5671	3.8105	3.7976	3.7625	4.0713	3.9513	4.0614	2.0542	3.9802	true
TCGA-67-3772-01	TCGA-67-3772-01	false	0.1718	9.8731	0.4792	1.7328	2.17	2.6866	2.9681	1.592	2.2788	2.205	2.4519	1.6834	2.6086	2.2342	2.7941	3.1927	1.0249	0	0.0268	3.1967	2.7243	2.7773	2.6907	2.7435	3.1397	2.9865	2.9518	3.2341	2.9562	3.3348	1.2555	3.2083	true
TCGA-55-8506-01	TCGA-55-8506-01	false	0.0729	10.9628	1.7696	2.9578	3.4403	3.4242	3.7913	2.3746	3.6414	3.4611	3.6497	2.8238	4.0399	3.6155	4.0882	4.2326	1.8098	0	0	4.4001	3.7531	4.0141	4.2009	4.0961	4.2298	4.1825	4.3459	4.6976	4.6516	5.0465	2.4308	4.4922	true
TCGA-93-A4JP-01	TCGA-93-A4JP-01	false	0.1783	10.7008	0.7295	2.3332	3.0444	3.4061	3.826	2.4208	3.2939	3.0454	3.3743	2.4236	3.882	3.6154	3.8126	4.0291	1.7563	0.1831	0.141	4.2388	3.5053	3.5738	3.7195	3.6709	3.9613	3.9691	3.9817	4.426	4.3789	4.7151	2.2206	4.4031	true
TCGA-55-6968-01	TCGA-55-6968-01	false	-0.2451	7.1767	0.2994	0.6509	0.6559	0.1924	0.8775	0.3563	0.8039	0.6563	0.7505	0.4888	0.5092	0.824	1.2036	0.6126	0.3272	0	0	1.4479	0.7468	1.0676	2.3735	0.9881	1.3811	1.657	1.2875	1.417	1.2482	0.8499	0.3117	1.2776	true
TCGA-78-7158-01	TCGA-78-7158-01	false	0.0105	10.1585	0.8832	2.2657	2.7589	2.9969	3.3271	2.0559	3.127	2.9376	3.3471	2.3339	3.4204	3.1726	3.3198	3.5961	1.4589	0	0	4.037	3.1695	3.115	3.7083	3.392	3.7151	3.734	3.3844	3.9511	3.8063	4.2781	1.7782	3.6773	true
TCGA-95-7039-01	TCGA-95-7039-01	false	0.3908	10.5007	1.0822	2.0469	2.5249	2.8083	3.0805	1.6129	2.8403	2.7244	2.8027	1.9115	2.7037	2.7219	3.25	3.622	1.4015	0	0	3.6493	2.9288	3.145	3.8597	3.3506	3.6109	3.5232	3.7567	4.2864	4.0419	4.0946	2.0781	4.3262	true
TCGA-49-6767-01	TCGA-49-6767-01	false	0.563	10.215	0.5923	1.757	2.0895	2.1208	2.6795	1.3573	2.4484	2.7853	2.7813	1.919	2.9921	2.4798	2.7059	3.1006	1.1931	0	0	2.9921	2.8013	2.9466	3.1688	2.987	3.0689	3.311	3.3866	3.9574	3.7493	4.0482	1.6243	4.1235	false
TCGA-55-8615-01	TCGA-55-8615-01	false	0.56	9.8068	1.1089	2.3126	2.3925	2.4872	3.0182	1.6594	2.6574	2.3974	2.7148	1.8928	2.6978	2.225	2.7525	2.8506	1.1247	0	0.0364	3.54	2.8556	2.754	2.7869	2.8942	3.1754	3.0341	3.1822	3.7446	3.3817	3.5842	1.5046	3.3514	false
TCGA-95-A4VN-01	TCGA-95-A4VN-01	false	0.5589	11.7644	1.6423	3.6616	4.1891	4.4591	4.9805	3.5554	4.501	4.4631	4.5514	3.5641	4.923	4.5941	4.8673	5.2388	2.6431	0	0.0784	5.5036	4.8736	4.6467	4.9563	4.9496	5.0991	5.1965	5.1712	5.6492	5.4404	5.9286	3.0652	5.1317	false
TCGA-78-8662-01	TCGA-78-8662-01	false	0.5359	11.9211	2.2368	3.2588	3.3874	3.7579	4.146	2.6413	3.6094	3.4398	4.119	2.8009	4.131	4.168	4.5321	4.7412	2.3957	0	0.1399	5.2211	4.3574	4.5172	4.918	4.7834	4.9026	4.9311	5.0389	5.5275	5.4382	5.8424	3.195	5.7208	false
TCGA-86-6562-01	TCGA-86-6562-01	false	0.5325	11.0595	1.0311	2.8079	3.1376	3.5954	3.9598	2.529	3.3865	3.4464	3.9343	2.8745	3.9148	3.4855	3.9888	4.1527	1.8731	0.1264	0.0199	4.4785	3.5991	3.4921	3.8849	4.0337	4.2633	4.3991	4.2943	4.8598	4.6393	5.1624	2.5418	4.7881	false
TCGA-05-4420-01	TCGA-05-4420-01	false	0.5263	9.1549	0.6819	1.3039	1.6105	1.6612	1.9726	0.8197	1.8482	1.7903	1.677	1.1466	2.0733	1.9144	2.1863	2.4424	0.7536	0	0.0332	2.6004	2.1626	2.0744	2.2418	2.2236	2.5938	2.5225	2.3392	2.7338	2.7659	3.0898	1.0693	2.7619	false
TCGA-05-4398-01	TCGA-05-4398-01	false	0.5091	11.756	2.6203	3.8286	3.9476	4.1157	4.5465	3.1111	4.2316	4.0252	4.2011	3.2867	4.6551	4.2333	4.5499	4.8963	2.4581	0.0898	0.1018	5.1831	4.542	4.5196	4.837	4.7042	4.9608	5.0088	5.0353	5.4163	5.2842	5.7243	3.0606	5.0901	false
TCGA-05-4395-01	TCGA-05-4395-01	false	0.4939	12.0066	2.5365	3.7889	3.906	4.1766	4.6746	3.1417	4.1892	4.102	4.335	3.5211	4.6823	4.211	4.562	5.0244	2.5062	0.0514	0.1144	5.4283	4.5963	4.4976	4.7832	4.7074	4.9327	5.193	5.0582	5.5038	5.3326	5.5885	3.0544	5.246	false
TCGA-95-7562-01	TCGA-95-7562-01	false	0.4918	10.9134	1.3719	3.0665	3.2703	3.2182	3.7185	2.3019	3.2851	2.9899	3.5654	2.6653	3.8435	3.5246	3.9054	4.1969	1.9148	0	0.0891	4.3299	3.6373	3.5751	3.8644	3.7769	3.9017	3.9696	4.1322	4.7532	4.603	4.8429	2.2252	4.5499	false
TCGA-55-7994-01	TCGA-55-7994-01	false	0.4868	11.4905	2.4864	4.0735	4.4524	4.5313	4.9137	3.3142	4.3093	4.3725	4.5397	3.6135	4.8617	4.4765	4.695	4.9062	2.4307	0	0.0455	5.2537	4.4724	4.3352	4.6888	4.8087	4.9571	4.9952	4.9284	5.3061	5.0883	5.5721	2.9854	4.8135	false
TCGA-55-6979-01	TCGA-55-6979-01	false	0.4819	10.8407	1.5153	2.7864	2.8197	2.8512	3.4145	1.9263	2.9333	2.8849	3.1932	2.2964	3.4061	3.2834	3.4169	3.9684	1.6571	0	0.1493	4.0804	3.4324	3.2344	4.0796	3.7062	3.8418	4.0113	4.1033	4.4203	4.1509	4.4004	1.9709	4.3941	false
TCGA-44-6775-01	TCGA-44-6775-01	false	0.44786666666666664	11.1912	1.9515	3.4342	3.7202	3.7351	4.3399	3.0636	4.0523	3.8206	3.9153	2.9832	4.3408	3.9918	4.2789	4.6739	2.2223	0	0	5.0125	4.0523	3.9585	4.4041	4.1307	4.4459	4.6241	4.5469	4.909	4.7709	5.2296	2.3793	4.6303	false
TCGA-95-8494-01	TCGA-95-8494-01	false	0.4456	11.1836	1.7183	3.1607	3.6512	3.8714	4.4683	2.894	3.7861	3.8361	3.8726	2.979	3.9738	3.7603	4.2596	4.6834	2.1399	0.5129	0.0906	4.8216	3.9833	3.7274	4.2006	4.1306	4.311	4.3355	4.6003	5.0372	4.8842	5.3782	2.7323	4.7769	false
TCGA-73-4676-01	TCGA-73-4676-01	false	0.4419	10.552	1.5429	2.8755	3.0444	3.3205	3.6022	2.1272	3.1739	3.0085	3.0266	2.3432	3.3307	2.8401	3.4358	3.9213	1.6163	0	0.0358	4.1004	3.3596	3.3382	3.739	3.401	3.6667	3.9203	3.9654	4.3423	4.0392	4.3158	1.8421	4.0728	false
TCGA-55-A494-01	TCGA-55-A494-01	false	0.4392	10.3968	2.0141	2.8219	3.1811	3.3235	3.5633	2.2016	3.2845	3.2088	3.271	2.2825	3.5248	3.3545	3.6776	3.7589	1.699	0.3781	0.4476	4.0052	3.4574	3.541	3.7041	3.5856	3.6633	3.704	3.7051	4.2199	4.1193	4.5029	1.9951	4.0005	false
TCGA-53-7624-01	TCGA-53-7624-01	false	0.4153	14.2854	5.0427	6.5765	6.8253	7.0088	7.439	5.7495	6.933	6.6958	6.9867	6.0726	7.4487	7.1204	7.3566	7.6927	4.9348	0.3725	1.669	7.792	7.0285	7.0969	7.4381	7.3521	7.5456	7.6255	7.602	8.1563	7.9151	8.285	5.4139	7.7402	false
TCGA-50-6594-01	TCGA-50-6594-01	false	0.415	9.4357	0.9626	2.1336	2.4076	2.6286	3.0813	1.5224	2.1508	1.8003	2.2458	1.7444	2.8267	2.3298	2.6693	2.9937	1.0965	0	0.0507	3.2933	2.6123	2.5701	2.7518	2.8716	3.19	2.9265	2.7738	3.3642	3.1084	3.4099	1.245	3.0509	false
TCGA-MP-A4TF-01	TCGA-MP-A4TF-01	false	0.4114	12.1552	1.9403	4.249	4.6378	4.9097	5.3259	3.7491	4.7966	4.7302	4.8522	3.7073	5.3083	5.1224	5.2486	5.355	2.8608	0.3046	0.2798	5.3985	4.8762	4.8759	5.2365	5.2323	5.444	5.578	5.3836	5.9191	5.733	6.1089	3.2939	5.5399	false
TCGA-78-7150-01	TCGA-78-7150-01	false	0.4097	9.8873	0.9581	2.4145	2.5025	2.7645	2.9844	1.6873	2.7752	2.6924	2.8094	2.0346	3.0958	2.8673	3.0685	3.3092	1.3297	0.1179	0.0368	3.6151	2.8443	2.7021	3.7476	3.0233	3.1521	2.9123	3.2483	3.7818	3.5244	3.6699	1.3904	3.4785	false
TCGA-97-7937-01	TCGA-97-7937-01	false	0.4046	10.6172	1.4758	2.948	2.9082	3.1783	3.7037	2.2365	3.1974	3.1756	3.3662	2.5282	3.8316	3.6602	3.5017	3.7901	1.5401	0.0916	0.2974	3.8452	3.2842	3.2896	3.965	3.6474	3.5871	3.9718	3.9108	4.4186	4.3233	4.6715	2.1125	4.2922	false
TCGA-J2-A4AE-01	TCGA-J2-A4AE-01	false	0.3993	10.3199	0.9711	1.8097	2.0374	1.8769	2.382	1.3805	2.3286	2.3295	2.7059	2.0156	2.75	2.5137	2.5967	2.9066	1.1287	0.1237	0.3772	3.1646	2.3882	2.433	2.7155	2.9004	3.3025	3.6408	3.3219	3.6267	3.7452	4.4516	1.8551	4.0761	false
TCGA-50-5936-01	TCGA-50-5936-01	false	0.396	10.3914	1.6981	2.9329	3.0201	3.5364	3.9283	2.488	3.3115	3.0601	3.2611	2.4585	3.665	3.4074	3.7771	3.9846	1.6823	0	0	4.0941	3.4823	3.3814	3.4481	3.4455	3.9629	4.0536	3.9249	4.2115	4.1535	4.5507	1.8321	3.7701	false
TCGA-86-8359-01	TCGA-86-8359-01	false	0.3845	8.5399	0.6648	0.7165	1.5008	1.9321	2.2081	1.2038	1.7857	1.5144	1.3923	1.1707	2.1184	1.6407	1.7167	1.6547	0.5105	0	0	2.3723	1.8483	1.7207	1.817	1.8119	1.5605	1.948	1.5466	2.0368	2.125	2.3429	0.8297	2.3698	false
TCGA-78-7540-01	TCGA-78-7540-01	false	0.3828	10.1798	0.0905	1.2975	1.7816	1.9421	2.4294	1.5683	2.1705	2.1882	2.5697	1.905	2.9359	2.5454	2.7331	2.7825	1.1328	0	0	3.4197	2.738	2.6492	3.5553	2.7803	3.2567	3.3867	3.3598	3.826	3.4936	3.8704	1.4797	3.8582	false
TCGA-62-A46Y-01	TCGA-62-A46Y-01	false	0.3801	10.3612	1.4533	2.6838	2.8335	2.6692	2.9232	1.8727	2.5212	2.5584	2.9802	2.1917	3.0215	2.6557	2.8607	3.1623	1.1434	0	0.0325	3.3309	2.6897	2.7974	3.025	3.0265	3.1143	3.1475	3.3035	3.9065	3.7785	4.1703	1.7628	4.0209	false
TCGA-55-7913-01	TCGA-55-7913-01	false	0.3773	9.3616	0.7276	1.9697	2.0908	2.2934	2.6706	1.5344	2.2244	1.9953	2.3053	1.8236	2.751	2.2496	2.5516	2.6226	0.8555	0	0	2.9918	2.5299	2.6061	2.6958	2.5488	2.8384	2.8975	2.8139	3.3887	3.1414	3.582	1.2402	3.0035	false
TCGA-75-5122-01	TCGA-75-5122-01	false	0.3769	9.3833	0.7095	1.8961	2.0998	1.6783	2.5657	1.3683	2.1001	2.2656	2.3005	1.6373	2.5881	2.1532	2.6655	2.7216	0.8616	0	0	2.8042	2.2884	2.4555	2.2482	2.5896	2.832	2.945	3.0131	3.396	3.163	3.1982	1.2076	2.9545	false
TCGA-44-8117-01	TCGA-44-8117-01	false	0.3768	11.5599	2.2376	4.118	4.2662	4.4516	4.9061	3.3621	4.463	4.2212	4.4391	3.4898	4.6354	4.3974	4.701	5.0953	2.4425	0.0633	0.0195	4.9965	4.3648	4.3275	4.5997	4.5729	4.732	4.8398	4.7934	5.4087	5.1613	5.4874	2.7859	4.8473	false
TCGA-38-4632-01	TCGA-38-4632-01	false	0.3752	9.9318	1.5701	2.1631	2.8274	2.8876	3.1149	1.6799	2.5618	2.751	2.9453	1.9895	2.9639	2.3939	2.7277	3.3116	1.0477	0	0	3.3588	2.4936	2.3768	2.8586	2.8281	3.0914	3.3927	3.3889	3.638	3.5448	3.955	1.7554	3.4345	false
TCGA-44-5644-01	TCGA-44-5644-01	false	0.3738	11.6865	2.3085	3.855	4.0875	4.1812	4.6869	3.3328	4.2219	4.0472	4.3138	3.4202	4.6028	4.2925	4.604	4.7457	2.4219	0.1482	0.2395	5.1616	4.5561	4.5027	4.9816	4.504	4.764	5.011	4.8915	5.4762	5.3431	5.7	2.9645	5.2267	false
TCGA-86-8279-01	TCGA-86-8279-01	false	0.3643	10.6447	0.7947	2.3477	2.841	3.137	3.6022	2.2772	3.0593	3.104	3.3611	2.4169	3.4993	3.2114	3.6883	3.993	1.6525	0	0.0212	3.9711	3.4973	3.3156	3.639	3.757	3.8643	3.8923	3.9269	4.387	4.412	4.719	2.0936	4.2642	false
TCGA-49-4510-01	TCGA-49-4510-01	false	0.3554	8.6929	0.5211	1.1672	1.2118	1.1632	1.4111	0.5503	1.2789	1.1404	1.3167	0.8899	1.5537	1.1872	1.6563	1.8338	0.4905	0	0	1.7533	1.436	1.4043	1.5202	1.6246	1.9023	1.6789	1.6448	1.9545	2.0146	2.4092	0.8382	2.255	false
TCGA-73-4670-01	TCGA-73-4670-01	false	0.3516	10.0886	1.3743	2.0827	2.504	2.7478	3.1508	1.7897	2.5744	2.6548	2.8859	2.1821	3.1695	2.7524	3.1403	3.2584	1.1523	0	0.0612	3.5566	2.7598	2.7278	3.0267	3.1592	3.0936	3.0646	3.0514	3.5372	3.6073	4.0657	1.5303	3.3041	false
TCGA-95-7944-01	TCGA-95-7944-01	false	0.35	11.1186	1.9834	3.2517	3.5515	3.9028	4.2417	2.977	3.9526	3.4671	3.6016	2.8774	4.071	3.7273	4.0372	4.3318	1.9698	0	0	4.6831	3.8475	3.7822	4.1152	4.1467	4.2292	4.2411	4.1814	4.5472	4.3596	4.8817	2.5323	4.4096	false
TCGA-49-4512-01	TCGA-49-4512-01	false	0.3468882433552709	10.7671	0.8362	1.5273	2.2306	2.4134	3.3197	1.5181	2.1783	2.2846	2.5094	2.1278	2.9658	2.1562	2.8629	3.0366	1.2943	0.2785	0.0903	3.4709	2.49	2.7272	3.3437	3.242	3.4609	3.2672	3.6918	4.3378	4.0907	4.239	1.9237	4.4589	false
TCGA-55-7726-01	TCGA-55-7726-01	false	0.3301	12.6849	2.2683	5.0406	5.3258	5.036	5.0475	3.1256	4.5797	5.2269	5.5665	4.544	5.9957	5.2893	4.6641	5.4111	2.7392	0	0.3084	5.1219	4.2049	4.5775	4.9076	4.7423	5.5206	5.9882	5.8082	6.3871	6.1149	6.5089	3.5609	6.1692	false
TCGA-55-A4DG-01	TCGA-55-A4DG-01	false	0.3299	11.1565	1.7928	3.1602	3.3291	3.1761	3.752	2.3929	3.1968	3.232	3.7494	2.9096	4.2933	3.9367	4.0966	4.3233	2.0496	0.1157	0.0361	4.2832	3.7777	3.7763	4.0849	4.017	4.1579	4.098	4.2726	4.8081	4.7875	5.204	2.5575	4.7313	false
TCGA-J2-8194-01	TCGA-J2-8194-01	false	0.3285	9.7263	0.8204	2.5967	2.689	2.8678	3.2353	1.8132	2.7117	2.6995	2.8493	1.962	3.2262	2.8867	3.0218	3.2836	1.2575	0.0864	0	3.5625	2.825	2.8447	3.1064	3.1263	3.1303	3.0806	3.0596	3.6192	3.3989	3.918	1.41	3.2727	false
TCGA-L9-A443-01	TCGA-L9-A443-01	false	0.3264	9.7597	0.9165	1.0538	1.5305	1.743	1.9316	0.6393	1.5219	1.547	1.6289	0.9335	0.2924	0.9411	1.3863	1.2314	0.6452	0	0.3528	1.748	1.3695	1.457	2.238	1.6773	2.1822	2.6115	2.4464	2.6835	2.5378	3.0428	1.0558	3.8795	false
TCGA-MN-A4N4-01	TCGA-MN-A4N4-01	false	0.3253	9.52	0.3639	0.5062	1.4521	2.2043	2.5511	1.0728	2.0915	1.8178	2.1565	1.3723	1.7525	1.7467	2.2578	2.7638	0.7713	0	0	2.4607	1.675	1.9229	2.211	2.2948	2.3492	2.3499	2.8682	3.1278	3.5062	4.0125	1.3545	3.2397	false
TCGA-91-6848-01	TCGA-91-6848-01	false	0.3203	10.4967	1.7163	3.1637	3.1801	3.1358	3.6893	2.5666	3.5674	3.1304	3.3962	2.5977	3.9601	3.7812	3.7846	4.1777	1.8611	0	0.3036	4.4386	3.4914	3.4991	4.1125	3.8005	3.8654	4.0646	3.9727	4.3086	4.2549	4.6954	1.9584	3.8777	false
TCGA-69-7979-01	TCGA-69-7979-01	false	0.3131	10.0528	1.5149	2.4916	2.7569	2.9696	3.4836	1.9468	2.8454	2.8933	3.2374	2.4171	3.2853	2.9498	3.1714	3.3635	1.4216	0	0.0213	3.8873	3.0546	3.1174	3.4053	3.4291	3.2718	3.6172	3.6401	3.8968	3.5828	4.2007	1.8254	3.5327	false
TCGA-MN-A4N5-01	TCGA-MN-A4N5-01	false	0.3105	9.9874	1.8964	2.4979	2.6343	3.0543	3.1219	1.8045	2.6713	2.6873	2.5204	1.7574	3.0131	2.7445	3.0367	3.2646	1.183	0	0.0537	3.2374	2.8196	2.6788	3.0978	3.046	2.9993	2.878	3.0664	3.8139	3.5792	4.1268	1.8086	3.5693	false
TCGA-49-6742-01	TCGA-49-6742-01	false	0.30850000000000005	8.8231	0.5507	1.1869	1.6035	1.496	1.9999	1.1217	1.6301	1.2184	1.1521	1.15	1.3583	1.025	1.2981	1.8879	0.6045	0	0	2.657	2.0347	1.4237	2.002	1.8089	1.9644	1.7583	1.965	2.4906	2.2315	2.1711	0.856	2.7221	false
TCGA-62-A46P-01	TCGA-62-A46P-01	false	0.30600000000000005	7.7701	0.5007	0.9961	0.6926	0.6415	1.299	0.4505	0.8468	0.9775	1.315	0.6113	0.1871	0.0881	0.1306	0.3526	0.0812	0	0	0	0.6969	0.4954	0	0.4208	0.4893	0.4131	0.3301	0.8248	0.7441	0	0.183	2.1157	false
TCGA-38-4631-01	TCGA-38-4631-01	false	0.30480000000000007	7.5162	0.1902	0.3012	0.4685	0.2318	1.0165	0.4699	0.5	0.6811	0.9459	0.3873	1.1971	0.8194	0.5284	0.3318	0.0194	0	0	0	0.6599	0.9683	1.2061	1.6263	1.8637	1.7978	1.0844	1.1378	0.9858	1.1541	0.4413	1.6174	false
TCGA-50-5045-01	TCGA-50-5045-01	false	0.3028	8.3425	0.2782	1.0904	1.0881	1.3417	1.5297	0.6805	1.3696	1.6897	1.5869	1.0598	0.6044	0.6161	0.952	1.3929	0.2598	0	0.0456	1.0443	1.0003	1.0417	1.5127	1.2631	1.457	1.6693	1.6105	1.9853	1.808	1.7934	0.5827	2.0472	false
TCGA-50-6593-01	TCGA-50-6593-01	false	0.2991	10.5303	1.5575	2.7748	2.8947	3.1721	3.8282	2.4738	3.2358	3.0361	3.1668	2.5285	3.5407	3.2541	3.8861	3.9902	1.5285	0	0.1876	4.0676	3.4092	3.2223	3.383	3.5197	3.7916	4.0775	3.8637	4.2922	4.1602	4.5127	2.0272	4.0296	false
TCGA-86-8673-01	TCGA-86-8673-01	false	0.2971	9.3578	0.9332	1.1638	1.4372	1.5933	1.8403	1.0472	1.8107	1.8102	1.7266	0.7765	1.5641	1.8345	2.3039	2.6542	0.6907	0	0.0797	2.251	1.9272	1.6845	2.0615	1.6247	2.0078	2.4358	2.5474	2.8044	2.9512	3.4063	1.0613	3.2468	false
TCGA-73-4675-01	TCGA-73-4675-01	false	0.2958	8.7883	0.8874	1.3789	1.3773	1.279	1.6121	1.036	1.5497	1.2548	1.7115	1.1337	1.5875	1.5238	1.7497	1.6906	0.5577	0	0	2.2138	1.6515	1.7613	1.8319	2.0089	1.9238	1.5853	1.4818	2.2712	2.4262	2.8956	0.985	2.6164	false
TCGA-05-5428-01	TCGA-05-5428-01	false	0.29240000000000005	8.581	0.535	1.5314	1.6346	1.5115	1.0611	0.2409	1.1002	1.256	1.1884	1.0333	2.2764	1.5232	1.2685	1.3279	0.3317	0	0	1.5471	1.8285	1.6937	1.5942	1.8289	2.203	1.7933	1.9279	2.2319	2.5445	2.5073	0.7971	2.1066	false
